node_id,pmid,title,journal,year,doi,n_authors,n_mesh_terms
paper_33935719,33935719,Baicalin Prevents Myocardial Ischemia/Reperfusion Injury Through Inhibiting ACSL4 Mediated Ferroptosis.,Frontiers in pharmacology,2021.0,10.3389/fphar.2021.628988,5,0
paper_26611718,26611718,"Metabolic response to omega-3 fatty acid supplementation in patients with diabetic nephropathy: A randomized, double-blind, placebo-controlled trial.","Clinical nutrition (Edinburgh, Scotland)",2017.0,10.1016/j.clnu.2015.11.003,5,21
paper_36276994,36276994,Study on the Diagnostic Value of Neuroelectrophysiological Examination in Patients with Amyotrophic Lateral Sclerosis.,Computational and mathematical methods in medicine,2022.0,10.1155/2022/3907751,2,6
paper_38106082,38106082,Activation of Protein Kinase R (PKR) Plays a Pro-Viral Role in Mammarenavirus Infected Cells.,bioRxiv : the preprint server for biology,2023.0,10.1101/2023.12.05.570143,10,0
paper_38312779,38312779,AA amyloidosis With Ig-Dominant Staining and Diagnostically Unusual Features.,Kidney international reports,2024.0,10.1016/j.ekir.2023.10.005,10,0
paper_35440944,35440944,Analysing Hate Speech against Migrants and Women through Tweets Using Ensembled Deep Learning Model.,Computational intelligence and neuroscience,2022.0,10.1155/2022/8153791,4,8
paper_38211445,38211445,SERS probing of fungal HET-s fibrils formed at neutral and acidic pH conditions.,"Spectrochimica acta. Part A, Molecular and biomolecular spectroscopy",2024.0,10.1016/j.saa.2023.123817,6,4
paper_38970243,38970243,Acute Eosinophilic Pneumonia Induced by Immune Checkpoint Inhibitor and Anti-TIGIT Therapy.,The American journal of case reports,2024.0,10.12659/AJCR.943740,4,8
paper_37975407,37975407,Multiple endocrine neoplasia type 2: towards a risk-based approach integrating molecular and biomarker results.,Current opinion in oncology,2024.0,10.1097/CCO.0000000000001009,2,8
paper_38156562,38156562,VIPpred: a novel model for predicting variant impact on phosphorylation events driving carcinogenesis.,Briefings in bioinformatics,2023.0,10.1093/bib/bbad480,8,6
paper_38504875,38504875,"Syndromic surveillance performance in Canada throughout the COVID-19 pandemic, March 1, 2020 to March 4, 2023.",Canada communicable disease report = Releve des maladies transmissibles au Canada,2023.0,10.14745/ccdr.v49i1112a06,4,0
paper_38486990,38486990,GRK2 mediated degradation of SAV1 initiates hyperplasia of fibroblast-like synoviocytes in rheumatoid arthritis.,Acta pharmaceutica Sinica. B,2024.0,10.1016/j.apsb.2023.12.007,15,0
paper_38293491,38293491,Progress of nanopreparation technology applied to volatile oil drug delivery systems.,Heliyon,2024.0,10.1016/j.heliyon.2024.e24302,10,0
paper_38139146,38139146,Wound Microbiota and Its Impact on Wound Healing.,International journal of molecular sciences,2023.0,10.3390/ijms242417318,11,6
paper_31998779,31998779,Cardiac Contractility Modulation Attenuates Chronic Heart Failure in a Rabbit Model via the PI3K/AKT Pathway.,BioMed research international,2020.0,10.1155/2020/1625362,5,11
paper_38318272,38318272,Intracranial electrophysiology of spectrally degraded speech in the human cortex.,Frontiers in human neuroscience,2023.0,10.3389/fnhum.2023.1334742,7,0
paper_38000129,38000129,Histologic and proteomic profile of two methods to decellularize human dental pulp tissue.,Archives of oral biology,2024.0,10.1016/j.archoralbio.2023.105847,12,7
paper_38163278,38163278,"DeepOmicsAE: Representing Signaling Modules in Alzheimer's Disease with Deep Learning Analysis of Proteomics, Metabolomics, and Clinical Data.",Journal of visualized experiments : JoVE,2023.0,10.3791/65910,1,6
paper_37518969,37518969,Impact of wound complications in obese versus non-obese patients undergoing total hip arthroplasty: A meta-analysis.,International wound journal,2023.0,10.1111/iwj.14318,6,7
paper_27284318,27284318,Cardioprotective effect of notoginsenoside R1 in a rabbit lung remote ischemic postconditioning model via activation of the TGF-β1/TAK1 signaling pathway.,Experimental and therapeutic medicine,2016.0,10.3892/etm.2016.3222,6,0
paper_35592175,35592175,How Do Green Finance and Energy Efficiency Mitigate Carbon Emissions Without Reducing Economic Growth in G7 Countries?,Frontiers in psychology,2022.0,10.3389/fpsyg.2022.879741,3,0
paper_38044354,38044354,Stroma-associated FSTL3 is a factor of calcium channel-derived tumor fibrosis.,Scientific reports,2023.0,10.1038/s41598-023-48574-8,6,7
paper_38204451,38204451,Challenge and future of cancer screening in China: Insights from esophageal cancer screening practice.,Chinese journal of cancer research = Chung-kuo yen cheng yen chiu,2023.0,10.21147/j.issn.1000-9604.2023.06.03,2,0
paper_40455780,40455780,RETRACTED: Skin cancer segmentation and classification by implementing a hybrid FrCN-(U-NeT) technique with machine learning.,PloS one,2025.0,10.1371/journal.pone.0322659,6,7
paper_25884982,25884982,RETRACTED: Foot loading characteristics of Chinese bound feet women: a comparative analysis.,PloS one,2015.0,10.1371/journal.pone.0121695,6,9
paper_38913765,38913765,Comparing the effect of prolonged exposure therapy (PET) and metacognitive therapy (MCT) on the quality of life among veterans with PTSD.,"Military psychology : the official journal of the Division of Military Psychology, American Psychological Association",2024.0,10.1080/08995605.2023.2195328,8,13
paper_38132128,38132128,A Peripheral Blood Signature of Increased Th1 and Myeloid Cells Combined with Serum Inflammatory Mediators Is Associated with Response to Abatacept in Rheumatoid Arthritis Patients.,Cells,2023.0,10.3390/cells12242808,13,6
paper_38087382,38087382,Umbilical cord mesenchymal stromal cells in serum-free defined medium display an improved safety profile.,Stem cell research & therapy,2023.0,10.1186/s13287-023-03604-0,5,10
paper_37077340,37077340,The Use of Cytotoxic Drugs as First Line Chemotherapy for EGFR (+) Nonsquamous NSCLC: A Network Meta-Analysis.,Disease markers,2023.0,10.1155/2023/5272125,6,15
paper_38225061,38225061,Cell structure damage contributes to antifungal activity of sodium propylparaben against Trichothecium roseum.,Pesticide biochemistry and physiology,2024.0,10.1016/j.pestbp.2023.105758,7,5
paper_38274905,38274905,Digital Health Literacy and Web-Based Health Information-Seeking Behaviors in the Saudi Arabian Population.,Cureus,2023.0,10.7759/cureus.51125,15,0
paper_38496825,38496825,Distribution of hand function by age in individuals with Rett syndrome.,Annals of the Child Neurology Society,2023.0,10.1002/cns3.20038,16,0
paper_36905472,36905472,Novel adjuvant nano-vaccine induced immune response against Acinetobacter baumannii.,AMB Express,2023.0,10.1186/s13568-023-01531-0,3,0
paper_38993804,38993804,Design and Realization of Lung Organoid Cultures for COVID-19 Applications.,Bio-design and manufacturing,2023.0,10.1007/s42242-023-00255-1,10,0
paper_38225982,38225982,Genome-wide association analysis identifies a candidate gene controlling seed size and yield in <i>Xanthoceras sorbifolium</i> Bunge.,Horticulture research,2024.0,10.1093/hr/uhad243,7,0
paper_28316986,28316986,Physical Exercise and Patients with Chronic Renal Failure: A Meta-Analysis.,BioMed research international,2017.0,10.1155/2017/7191826,6,10
paper_38328712,38328712,Experimental models for cancer brain metastasis.,Cancer pathogenesis and therapy,2024.0,10.1016/j.cpt.2023.10.005,7,0
paper_34195266,34195266,The Impact of Study Setting on Clinical Characteristics in Older Chinese Adults with Subjective Cognitive Decline: Baseline Investigation of Convenience and Population-Based Samples.,BioMed research international,2021.0,10.1155/2021/5538323,6,15
paper_20233219,20233219,Pioglitazone improves lipid and insulin levels in overweight rats on a high cholesterol and fructose diet by decreasing hepatic inflammation.,British journal of pharmacology,2010.0,10.1111/j.1476-5381.2010.00671.x,8,31
paper_37942145,37942145,"Clarifying the relationship between green investment, technological innovation, financial openness, and renewable energy consumption in MINT.",Heliyon,2023.0,10.1016/j.heliyon.2023.e21083,2,0
paper_16849370,16849370,The ERK1/2 pathway modulates nuclear PTEN-mediated cell cycle arrest by cyclin D1 transcriptional regulation.,Human molecular genetics,2006.0,10.1093/hmg/ddl177,6,14
paper_38050961,38050961,DPM2 serve as novel oncogene and prognostic marker transactivated by ESR1 in breast cancer.,Environmental toxicology,2024.0,10.1002/tox.24059,8,16
paper_38256866,38256866,"New 2,4-bis[(substituted-aminomethyl)phenyl]phenylquinazoline and 2,4-bis[(substituted-aminomethyl)phenyl]phenylquinoline Derivatives: Synthesis and Biological Evaluation as Novel Anticancer Agents by Targeting G-Quadruplex.","Pharmaceuticals (Basel, Switzerland)",2023.0,10.3390/ph17010030,25,0
paper_37956676,37956676,Identification of mitogen-activated protein kinase 7 inhibitors from natural products: Combined virtual screening and dynamic simulation studies.,Journal of molecular recognition : JMR,2024.0,10.1002/jmr.3067,10,7
paper_34746308,34746308,Astragalin Protects against Spinal Cord Ischemia Reperfusion Injury through Attenuating Oxidative Stress-Induced Necroptosis.,BioMed research international,2021.0,10.1155/2021/7254708,5,17
paper_33108395,33108395,p53 promotes ZDHHC1-mediated IFITM3 palmitoylation to inhibit Japanese encephalitis virus replication.,PLoS pathogens,2020.0,10.1371/journal.ppat.1009035,15,17
paper_35983524,35983524,Influence of Personalized Health Management Model Based on Internet Mode on Self-Management Ability and Life Quality of Patients with Chronic Diseases Undergoing Physical Examination.,Computational and mathematical methods in medicine,2022.0,10.1155/2022/4434436,2,6
paper_38202056,38202056,Genotype-Phenotype Relationship among 785 Unrelated White Women with Inherited Congenital Factor VII Deficiency: A Three-Center Database Study.,Journal of clinical medicine,2023.0,10.3390/jcm13010049,7,0
paper_38254939,38254939,Exploring the Relationship between <i>CLPTM1L</i>-MS2 Variants and Susceptibility to Bladder Cancer.,Genes,2023.0,10.3390/genes15010050,10,6
paper_38212160,38212160,Measuring diet by metabolomics: a 14-d controlled feeding study of weighed food intake.,The American journal of clinical nutrition,2024.0,10.1016/j.ajcnut.2023.10.016,11,9
paper_38269014,38269014,"Serum concentration of 25-hydroxyvitamin D in apparently healthy cats regarding age, gender, breed, diet type, reproductive status, and housing condition.",Iranian journal of veterinary research,2023.0,10.22099/IJVR.2023.46793.6721,4,0
paper_35313462,35313462,Effects of Vitamin D on Respiratory Function and Immune Status for Patients with Chronic Obstructive Pulmonary Disease (COPD): A Systematic Review and Meta-Analysis.,Computational and mathematical methods in medicine,2022.0,10.1155/2022/2910782,7,8
paper_34285913,34285913,Lineage Contribution of PDGFR<i>α</i>-Expressing Cells in the Developing Mouse Eye.,BioMed research international,2021.0,10.1155/2021/4982227,5,11
paper_27775576,27775576,Application of Super-Amphiphilic Silica-Nanogel Composites for Fast Removal of Water Pollutants.,"Molecules (Basel, Switzerland)",2016.0,10.3390/molecules21101392,4,12
paper_37089286,37089286,Chemical profiles and pharmacological attributes of <i>Apis cerana indica</i> beehives using combined experimental and computer-aided studies.,Heliyon,2023.0,10.1016/j.heliyon.2023.e15016,11,0
paper_38092263,38092263,Recent progress in drug delivery systems for tyrosine kinase inhibitors in the treatment of lung cancer.,International journal of pharmaceutics,2024.0,10.1016/j.ijpharm.2023.123703,5,9
paper_38059639,38059639,Additional PfCRT mutations driven by selective pressure for improved fitness can result in the loss of piperaquine resistance and altered <i>Plasmodium falciparum</i> physiology.,mBio,2024.0,10.1128/mbio.01832-23,17,11
paper_35855808,35855808,Extraction and Dyeing Techniques of Traditional Vegetable Dyestuffs.,International journal of analytical chemistry,2022.0,10.1155/2022/4173886,1,0
paper_38137411,38137411,Prognostic and Diagnostic Power of Delta Neutrophil Index and Mean Platelet Component in Febrile Patients with Suspected Sepsis.,Biomedicines,2023.0,10.3390/biomedicines11123190,5,0
paper_38093720,38093720,Cell Type Catalog of Middle Turbinate Epithelium (<i>Cell Catalog of Turbinate Epithelium</i>).,OTO open,2023.0,10.1002/oto2.91,6,0
paper_39281826,39281826,Efficacy and Safety of Different Thermal Ablation Modalities for Papillary Thyroid Microcarcinoma: A Network Meta-Analysis.,Contrast media & molecular imaging,2022.0,10.1155/2022/9448349,2,0
paper_39076448,39076448,"Association of Accelerometer-Measured Sedentary Time and Physical Activity with Arterial Stiffness and Vascular Aging in the General Spanish Population, Analyzed by Sex.",Reviews in cardiovascular medicine,2023.0,10.31083/j.rcm2411318,10,0
paper_38457674,38457674,Evo-Devo in Ophiuroids: The Switch from Planktotrophy to Lecithotrophy in <i>Ophionereis</i>.,The Biological bulletin,2023.0,10.1086/727755,2,5
paper_38152822,38152822,Anti-diabetics and the Prevention of Dementia: A Systematic Review.,Cureus,2023.0,10.7759/cureus.49515,6,0
paper_38087708,38087708,Human milk oligosaccharides and Bifidobacterium species.,Trends in microbiology,2024.0,10.1016/j.tim.2023.11.015,2,6
paper_34182625,34182625,Adsorptive removal of Pb(II) ions onto surface modified adsorbents derived from Cassia fistula seeds: Optimization and modelling study.,Chemosphere,2021.0,10.1016/j.chemosphere.2021.131276,6,8
paper_38933252,38933252,Management of thyroiditis in the context of Covid-19: cause-effect and beyond.,"Acta endocrinologica (Bucharest, Romania : 2005)",2023.0,10.4183/aeb.2023.471,7,0
